aws	AWS Compute Optimizer	https://icons.d2lang.com/aws%2FCompute%2FAWS-Compute-Optimizer.svg
aws	AWS Config	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Config.svg
aws	AWS Console Mobile Application	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAWS-Console-Mobile-Application.svg
aws	AWS Control Tower	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Control-Tower.svg
aws	AWS Cost And Usage Report	https://icons.d2lang.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-and-Usage-Report.svg
aws	AWS Cost Explorer	https://icons.d2lang.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Explorer.svg
aws	AWS Cost Management	https://icons.d2lang.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Management.svg
aws	AWS Data Pipeline	https://icons.d2lang.com/aws%2FAnalytics%2FAWS-Data-Pipeline.svg
aws	AWS DataSync	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-DataSync.svg
aws	AWS Database Migration Service	https://icons.d2lang.com/aws%2FDatabase%2FAWS-Database-Migration-Service.svg
aws	AWS Database Migration Service	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Database-Migration-Service.svg
aws	AWS Deep Learning AMIs	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-AMIs.svg
aws	AWS Deep Learning Containers	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-Containers.svg
aws	AWS DeepComposer Primary	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAWS-DeepComposer_primary-bg.svg
aws	AWS DeepLens	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAWS-DeepLens.svg
aws	AWS DeepRacer	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAWS-DeepRacer.svg
aws	AWS Device Farm	https://icons.d2lang.com/aws%2FMobile%2FAWS-Device-Farm.svg
aws	AWS Direct Connect	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAWS-Direct-Connect.svg
aws	AWS Directory Service	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Directory-Service.svg
aws	AWS Elastic Beanstalk	https://icons.d2lang.com/aws%2FCompute%2FAWS-Elastic-Beanstalk.svg
aws	AWS Elemental Conductor	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-Conductor.svg
aws	AWS Elemental Delta	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-Delta.svg
aws	AWS Elemental Live	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-Live.svg
aws	AWS Elemental MediaConnect	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaConnect.svg
aws	AWS Elemental MediaLive	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaLive.svg
aws	AWS Elemental MediaPackage	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaPackage.svg
aws	AWS Elemental MediaStore	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaStore.svg
aws	AWS Elemental MediaTailor	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaTailor.svg
aws	AWS Elemental Server	https://icons.d2lang.com/aws%2FMedia%20Services%2FAWS-Elemental-Server.svg
aws	AWS Express Workflows	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAWS-Express-Workflows.svg
aws	AWS Fargate	https://icons.d2lang.com/aws%2FCompute%2FAWS-Fargate.svg
aws	AWS Firewall Manager	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Firewall-Manager.svg
aws	AWS Global Accelerator	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAWS-Global-Accelerator.svg
aws	AWS Glue	https://icons.d2lang.com/aws%2FAnalytics%2FAWS-Glue.svg
aws	AWS Ground Station	https://icons.d2lang.com/aws%2FSatellite%2FAWS-Ground-Station.svg
aws	AWS IQ	https://icons.d2lang.com/aws%2FCustomer%20Enablement%2FAWS-IQ.svg
aws	AWS Identify And Access Management IAM	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Identify-and-Access-Management_IAM.svg
aws	AWS IoT 1 Click	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-1-Click.svg
aws	AWS IoT Analytics	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics.svg
aws	AWS IoT Button	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Button.svg
aws	AWS IoT Core	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Core.svg
aws	AWS IoT Device Defender	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Device-Defender.svg
aws	AWS IoT Device Management	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Device-Management.svg
aws	AWS IoT Events	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Events.svg
aws	AWS IoT Greengrass	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Greengrass.svg
aws	AWS IoT SiteWise	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-SiteWise.svg
aws	AWS IoT Things Graph	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Things-Graph.svg
aws	AWS Key Management Service	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Key-Management-Service.svg
aws	AWS Lake Formation	https://icons.d2lang.com/aws%2FAnalytics%2FAWS-Lake-Formation.svg
aws	AWS Lambda	https://icons.d2lang.com/aws%2FCompute%2FAWS-Lambda.svg
aws	AWS License Manager	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-License-Manager.svg
aws	AWS Local Zones	https://icons.d2lang.com/aws%2FCompute%2FAWS-Local-Zones.svg
aws	AWS Managed Services	https://icons.d2lang.com/aws%2FCustomer%20Enablement%2FAWS-Managed-Services.svg
aws	AWS Managed Services	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Managed-Services.svg
aws	AWS Management Console	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Management-Console.svg
aws	AWS Marketplace	https://icons.d2lang.com/aws%2F_General%2FAWS-Marketplace.svg
aws	AWS Migration Hub	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Migration-Hub.svg
aws	AWS OpsWorks	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-OpsWorks.svg
aws	AWS Organizations	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Organizations.svg
aws	AWS Outposts	https://icons.d2lang.com/aws%2FCompute%2FAWS-Outposts.svg
aws	AWS Personal Health Dashboard	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Personal-Health-Dashboard.svg
aws	AWS PrivateLink	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAWS-PrivateLink.svg
aws	AWS Professional Services	https://icons.d2lang.com/aws%2FCustomer%20Enablement%2FAWS-Professional-Services.svg
aws	AWS Resource Access Manager	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Resource-Access-Manager.svg
aws	AWS RoboMaker	https://icons.d2lang.com/aws%2FRobotics%2FAWS-RoboMaker.svg
aws	AWS Secrets Manager	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Secrets-Manager.svg
aws	AWS Security Hub	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Security-Hub.svg
aws	AWS Server Migration Service	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Server-Migration-Service.svg
aws	AWS Serverless Application Repository	https://icons.d2lang.com/aws%2FCompute%2FAWS-Serverless-Application-Repository.svg
aws	AWS Service Catalog	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Service-Catalog.svg
aws	AWS Shield	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Shield.svg
aws	AWS Single Sign On	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-Single-Sign-On.svg
aws	AWS Site To Site VPN	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAWS-Site-to-Site-VPN.svg
aws	AWS Snowball	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Snowball.svg
aws	AWS Snowball	https://icons.d2lang.com/aws%2FStorage%2FAWS-Snowball.svg
aws	AWS Snowball Edge	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Snowball-Edge.svg
aws	AWS Snowball Edge	https://icons.d2lang.com/aws%2FStorage%2FAWS-Snowball-Edge.svg
aws	AWS Snowmobile	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Snowmobile.svg
aws	AWS Snowmobile	https://icons.d2lang.com/aws%2FStorage%2FAWS-Snowmobile.svg
aws	AWS Step Functions	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAWS-Step-Functions.svg
aws	AWS Storage Gateway	https://icons.d2lang.com/aws%2FStorage%2FAWS-Storage-Gateway.svg
aws	AWS Support	https://icons.d2lang.com/aws%2FCustomer%20Enablement%2FAWS-Support.svg
aws	AWS Systems Manager	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Systems-Manager.svg
aws	AWS Thinkbox Deadline	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Deadline.svg
aws	AWS Thinkbox Draft	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Draft.svg
aws	AWS Thinkbox Frost	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Frost.svg
aws	AWS Thinkbox Krakatoa	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Krakatoa.svg
aws	AWS Thinkbox Sequoia	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Sequoia.svg
aws	AWS Thinkbox Stoke	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox-Stoke.svg
aws	AWS Thinkbox XMesh	https://icons.d2lang.com/aws%2FCompute%2FAWS-Thinkbox_XMesh.svg
aws	AWS Tools And SDKs	https://icons.d2lang.com/aws%2FDeveloper%20Tools%2FAWS-Tools-And-SDKs.svg
aws	AWS Transfer Family	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FAWS-Transfer-Family.svg
aws	AWS Transit Gateway	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAWS-Transit-Gateway.svg
aws	AWS Trusted Advisor	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Trusted-Advisor.svg
aws	AWS WAF	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAWS-WAF.svg
aws	AWS Wavelength	https://icons.d2lang.com/aws%2FCompute%2FAWS-Wavelength.svg
aws	AWS Well Architected Tool	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAWS-Well-Architected-Tool.svg
aws	AWS X Ray	https://icons.d2lang.com/aws%2FDeveloper%20Tools%2FAWS-X-Ray.svg
aws	Alexa For Business	https://icons.d2lang.com/aws%2FBusiness%20Applications%2FAlexa-For-Business.svg
aws	Amazon API Gateway	https://icons.d2lang.com/aws%2FMobile%2FAmazon-API-Gateway.svg
aws	Amazon API Gateway	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAmazon-API-Gateway.svg
aws	Amazon AppSync	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAmazon-AppSync.svg
aws	Amazon Application Auto Scaling	https://icons.d2lang.com/aws%2FCompute%2FAmazon-Application-Auto-Scaling.svg
aws	Amazon Appstream	https://icons.d2lang.com/aws%2FEnd%20User%20Computing%2FAmazon-Appstream-2.0.svg
aws	Amazon Athena	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Athena.svg
aws	Amazon Augmented AI	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Augmented-AI.svg
aws	Amazon Aurora	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Aurora.svg
aws	Amazon Chime	https://icons.d2lang.com/aws%2FBusiness%20Applications%2FAmazon-Chime.svg
aws	Amazon Cloud Directory	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-Cloud-Directory.svg
aws	Amazon CloudFront	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAmazon-CloudFront.svg
aws	Amazon CloudSearch	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-CloudSearch.svg
aws	Amazon CloudWatch	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FAmazon-CloudWatch.svg
aws	Amazon CodeGuru	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-CodeGuru.svg
aws	Amazon Cognito	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-Cognito.svg
aws	Amazon Comprehend	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Comprehend.svg
aws	Amazon Connect	https://icons.d2lang.com/aws%2FCustomer%20Engagement%2FAmazon-Connect.svg
aws	Amazon Detective	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-Detective.svg
aws	Amazon DocumentDB MongoDB	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-DocumentDB-MongoDB.svg
aws	Amazon DynamoDB	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-DynamoDB.svg
aws	Amazon EC	https://icons.d2lang.com/aws%2FCompute%2FAmazon-EC2.svg
aws	Amazon EC2 Auto Scaling	https://icons.d2lang.com/aws%2FCompute%2FAmazon-EC2-Auto-Scaling.svg
aws	Amazon EC2 Container Registry	https://icons.d2lang.com/aws%2FCompute%2FAmazon-EC2-Container-Registry.svg
aws	Amazon EMR	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-EMR.svg
aws	Amazon ElastiCache	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-ElastiCache.svg
aws	Amazon Elastic Block Store EBS	https://icons.d2lang.com/aws%2FStorage%2FAmazon-Elastic-Block-Store-EBS.svg
aws	Amazon Elastic Container Service	https://icons.d2lang.com/aws%2FCompute%2FAmazon-Elastic-Container-Service.svg
aws	Amazon Elastic File System EFS	https://icons.d2lang.com/aws%2FStorage%2FAmazon-Elastic-File-System_EFS.svg
aws	Amazon Elastic Inference	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Elastic-Inference.svg
aws	Amazon Elastic Kubernetes Service	https://icons.d2lang.com/aws%2FCompute%2FAmazon-Elastic-Kubernetes-Service.svg
aws	Amazon Elastic Transcoder	https://icons.d2lang.com/aws%2FMedia%20Services%2FAmazon-Elastic-Transcoder.svg
aws	Amazon Elasticsearch Service	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Elasticsearch-Service.svg
aws	Amazon EventBridge	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAmazon-EventBridge.svg
aws	Amazon FSx	https://icons.d2lang.com/aws%2FStorage%2FAmazon-FSx.svg
aws	Amazon FSx For Lustre	https://icons.d2lang.com/aws%2FStorage%2FAmazon-FSx-for-Lustre.svg
aws	Amazon FSx For Windows File Server	https://icons.d2lang.com/aws%2FStorage%2FAmazon-FSx-for-Windows-File-Server.svg
aws	Amazon Forecast	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Forecast.svg
aws	Amazon Fraud Detector	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Fraud-Detector.svg
aws	Amazon FreeRTOS	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FAmazon-FreeRTOS.svg
aws	Amazon GameLift	https://icons.d2lang.com/aws%2FGame%20Tech%2FAmazon-GameLift.svg
aws	Amazon GuardDuty	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-GuardDuty.svg
aws	Amazon Inspector	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-Inspector.svg
aws	Amazon Kendra	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Kendra.svg
aws	Amazon Kinesis	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Kinesis.svg
aws	Amazon Kinesis Data Analytics	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Kinesis-Data-Analytics.svg
aws	Amazon Kinesis Data Firehose	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Kinesis-Data-Firehose.svg
aws	Amazon Kinesis Data Streams	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Kinesis-Data-Streams.svg
aws	Amazon Kinesis Video Streams	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Kinesis-Video-Streams.svg
aws	Amazon Kinesis Video Streams	https://icons.d2lang.com/aws%2FMedia%20Services%2FAmazon-Kinesis-Video-Streams.svg
aws	Amazon Lex	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Lex.svg
aws	Amazon Lightsail	https://icons.d2lang.com/aws%2FCompute%2FAmazon-Lightsail.svg
aws	Amazon MQ	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAmazon-MQ.svg
aws	Amazon Macie	https://icons.d2lang.com/aws%2FSecurity%2C%20Identity%2C%20%26%20Compliance%2FAmazon-Macie.svg
aws	Amazon Managed Apache Cassandra Service	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Managed-Apache-Cassandra-Service.svg
aws	Amazon Managed Blockchain	https://icons.d2lang.com/aws%2FBlockchain%2FAmazon-Managed-Blockchain.svg
aws	Amazon Managed Streaming For Kafka	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Managed-Streaming-for-Kafka.svg
aws	Amazon Neptune	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Neptune.svg
aws	Amazon Personalize	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Personalize.svg
aws	Amazon Pinpoint	https://icons.d2lang.com/aws%2FCustomer%20Engagement%2FAmazon-Pinpoint.svg
aws	Amazon Pinpoint	https://icons.d2lang.com/aws%2FMobile%2FAmazon-Pinpoint.svg
aws	Amazon Polly	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Polly.svg
aws	Amazon Quantum Ledger Database	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Quantum-Ledger-Database.svg
aws	Amazon Quantum Ledger Database QLDB	https://icons.d2lang.com/aws%2FBlockchain%2FAmazon-Quantum-Ledger-Database-QLDB.svg
aws	Amazon Quicksight	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Quicksight.svg
aws	Amazon RDS	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-RDS.svg
aws	Amazon RDS On VMware	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-RDS-on-VMware.svg
aws	Amazon Redshift	https://icons.d2lang.com/aws%2FAnalytics%2FAmazon-Redshift.svg
aws	Amazon Redshift	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Redshift.svg
aws	Amazon Rekognition	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Rekognition.svg
aws	Amazon Route	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAmazon-Route-53.svg
aws	Amazon S3 Glacier	https://icons.d2lang.com/aws%2FStorage%2FAmazon-S3-Glacier.svg
aws	Amazon SageMaker	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-SageMaker.svg
aws	Amazon SageMaker Ground Truth	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-SageMaker-Ground-Truth.svg
aws	Amazon Simple Email Service SES	https://icons.d2lang.com/aws%2FCustomer%20Engagement%2FAmazon-Simple-Email-Service-SES.svg
aws	Amazon Simple Notification Service SNS	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAmazon-Simple-Notification-Service-SNS.svg
aws	Amazon Simple Queue Service SQS	https://icons.d2lang.com/aws%2FApplication%20Integration%2FAmazon-Simple-Queue-Service-SQS.svg
aws	Amazon Simple Storage Service S	https://icons.d2lang.com/aws%2FStorage%2FAmazon-Simple-Storage-Service-S3.svg
aws	Amazon Sumerian	https://icons.d2lang.com/aws%2FAR%20%26%20VR%2FAmazon-Sumerian.svg
aws	Amazon Textract	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Textract.svg
aws	Amazon Timestream	https://icons.d2lang.com/aws%2FDatabase%2FAmazon-Timestream.svg
aws	Amazon Transcribe	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Transcribe.svg
aws	Amazon Translate	https://icons.d2lang.com/aws%2FMachine%20Learning%2FAmazon-Translate.svg
aws	Amazon VPC	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FAmazon-VPC.svg
aws	Amazon WorkDocs	https://icons.d2lang.com/aws%2FEnd%20User%20Computing%2FAmazon-WorkDocs.svg
aws	Amazon WorkLink	https://icons.d2lang.com/aws%2FEnd%20User%20Computing%2FAmazon-WorkLink.svg
aws	Amazon WorkMail	https://icons.d2lang.com/aws%2FBusiness%20Applications%2FAmazon-WorkMail.svg
aws	Amazon Workspaces	https://icons.d2lang.com/aws%2FEnd%20User%20Computing%2FAmazon-Workspaces.svg
aws	Analytics	https://icons.d2lang.com/aws%2FAnalytics%2FAnalytics.svg
aws	Apache MXNet On AWS	https://icons.d2lang.com/aws%2FMachine%20Learning%2FApache-MXNet-on-AWS.svg
aws	Application Integration	https://icons.d2lang.com/aws%2FApplication%20Integration%2FApplication-Integration.svg
aws	Blockchain	https://icons.d2lang.com/aws%2FBlockchain%2FBlockchain.svg
aws	Bottlerocket	https://icons.d2lang.com/aws%2FCompute%2FBottlerocket.svg
aws	Business Applications	https://icons.d2lang.com/aws%2FBusiness%20Applications%2FBusiness-Applications.svg
aws	CloudEndure Disaster Recovery	https://icons.d2lang.com/aws%2FStorage%2FCloudEndure-Disaster-Recovery.svg
aws	CloudEndure Migration	https://icons.d2lang.com/aws%2FMigration%20%26%20Transfer%2FCloudEndure-Migration.svg
aws	Compute	https://icons.d2lang.com/aws%2FCompute%2FCompute.svg
aws	Custom Event Bus Resource Icon 64 Squid	https://icons.d2lang.com/aws%2FApplication%20Integration%2FCustom-Event-Bus_Resource_Icon_64_Squid.svg
aws	Customer Enablement	https://icons.d2lang.com/aws%2FCustomer%20Enablement%2FCustomer-Enablement.svg
aws	Customer Engagement	https://icons.d2lang.com/aws%2FCustomer%20Engagement%2FCustomer-Engagement.svg
aws	Database	https://icons.d2lang.com/aws%2FDatabase%2FDatabase.svg
aws	Default Event Bus Resource Icon 64 Squid	https://icons.d2lang.com/aws%2FApplication%20Integration%2FDefault-Event-Bus_Resource_Icon_64_Squid.svg
aws	Developer Tools	https://icons.d2lang.com/aws%2FDeveloper%20Tools%2FDeveloper-Tools.svg
aws	EC2 Image Builder	https://icons.d2lang.com/aws%2FCompute%2FEC2-Image-Builder.svg
aws	EFS InfrequentAccess Primary	https://icons.d2lang.com/aws%2FStorage%2FEFS-InfrequentAccess_primary-bg.svg
aws	EFS Standard Primary	https://icons.d2lang.com/aws%2FStorage%2FEFS-Standard_primary-bg.svg
aws	Elastic Load Balancing	https://icons.d2lang.com/aws%2FNetworking%20%26%20Content%20Delivery%2FElastic-Load-Balancing.svg
aws	End User Computing	https://icons.d2lang.com/aws%2FEnd%20User%20Computing%2FEnd-User-Computing.svg
aws	Game Tech	https://icons.d2lang.com/aws%2FGame%20Tech%2FGame-Tech.svg
aws	General	https://icons.d2lang.com/aws%2F_General%2FGeneral.svg
aws	Generic Firewall	https://icons.d2lang.com/aws%2F_General%2FGeneric_Firewall.svg
aws	Internet Of Things	https://icons.d2lang.com/aws%2FInternet%20of%20Things%2FInternet-of-Things.svg
aws	Machine Learning	https://icons.d2lang.com/aws%2FMachine%20Learning%2FMachine-Learning.svg
aws	Management And Governance	https://icons.d2lang.com/aws%2FManagement%20%26%20Governance%2FManagement-and-Governance.svg
aws	Media Services	https://icons.d2lang.com/aws%2FMedia%20Services%2FMedia-Services.svg
